"words: (',', 'Rep.'), tags: (',', 'NNP', 'NNP')",3
"words: ('Rep.', 'Edwards'), tags: ('NNP', 'NNP', 'VBZ')",3
"words: ('from', 'the', 'San'), tags: ('IN', 'DT', 'NNP')",3
"words: ('issue', '.'), tags: ('NN', '.')",7
"words: ('issue',), tags: ('NN', '.')",7
"words: ('issue', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",7
"words: ('issue', '.'), tags: ('NN', '.', '┬─┬')",7
"words: ('PREFIX_choo',), tags: ('VB',)",3
"words: ('SUFFIX_oose',), tags: ('VB',)",3
"words: ('PREFIX_comi',), tags: ('NN',)",2
"words: ('than', 'in'), tags: ('IN', 'IN', 'DT')",4
"words: ('PREFIX_mann',), tags: ('NN',)",2
"words: ('PREFIX_Repu',), tags: ('JJ',)",2
"words: ('PREFIX_Oreg',), tags: ('NNP',)",2
"words: ('SUFFIX_egon',), tags: ('NNP',)",2
"words: ('PREFIX_oppo',), tags: ('JJ',)",4
"words: ('the', 'case', 'of'), tags: ('DT', 'NN', 'IN')",3
"words: ('cereal',), tags: ('NN', 'NN')",6
"words: (), tags: ('WP', 'VBD', 'TO')",3
"words: ('construction',), tags: ('NN', 'IN')",5
"words: ('current', 'market'), tags: ('JJ', 'NN', 'NNS')",3
"words: ('PREFIX_Memp',), tags: ('NNP',)",3
"words: ('SUFFIX_phis',), tags: ('NNP',)",3
"words: ('SUFFIX_enn.',), tags: ('NNP',)",3
"words: ('SUFFIX_veal',), tags: ('VB',)",2
"words: ('PREFIX_pess',), tags: ('JJ',)",6
"words: ('┻━┻', 'Kellogg'), tags: ('┻━┻', 'NNP')",6
"words: ('┻━┻', '┻━┻', 'Kellogg'), tags: ('┻━┻', '┻━┻', 'NNP')",6
"words: ('General', 'Mills'), tags: ('NNP', 'NNP')",5
"words: (',', 'has', 'been'), tags: (',', 'VBZ', 'VBN')",5
"words: ('PREFIX_losi',), tags: ('VBG',)",3
"words: ('in', 'the', '$'), tags: ('IN', 'DT', '$')",3
"words: ('in', 'the'), tags: ('IN', 'DT', '$')",3
"words: ('Kellogg', ""'s""), tags: ('NNP', 'POS')",6
"words: ('Kellogg',), tags: ('NNP', 'POS')",6
"words: ('Kellogg', ""'s""), tags: ('NNP', 'POS', 'JJ')",3
"words: ('is', 'believed', 'to'), tags: ('VBZ', 'VBN', 'TO')",4
"words: ('is', 'believed'), tags: ('VBZ', 'VBN', 'TO')",4
"words: ('PREFIX_Chee',), tags: ('NNPS',)",3
"words: ('SUFFIX_rios',), tags: ('NNPS',)",3
"words: ('year', ','), tags: ('NN', ',', 'RB')",3
"words: ('PREFIX_Corn',), tags: ('NNP',)",10
"words: ('SUFFIX_Corn',), tags: ('NNP',)",2
"words: ('PREFIX_Flak',), tags: ('NNPS',)",2
"words: ('SUFFIX_akes',), tags: ('NNPS',)",2
"words: ('SUFFIX_pies',), tags: ('NNPS',)",2
"words: ('SUFFIX_oney',), tags: ('NNP',)",5
"words: ('SUFFIX_aten',), tags: ('VBN',)",2
"words: ('PREFIX_oats',), tags: ('NNS',)",2
"words: ('PREFIX_happ',), tags: ('JJ',)",3
"words: ('PREFIX_Batt',), tags: ('NNP',)",4
"words: ('PREFIX_Cree',), tags: ('NNP',)",3
"words: ('SUFFIX_reek',), tags: ('NNP',)",3
"words: ('SUFFIX_1.75',), tags: ('CD',)",2
"words: ('PREFIX_deci',), tags: ('VBG',)",3
"words: ('PREFIX_LaMo',), tags: ('NNP',)",2
"words: ('SUFFIX_othe',), tags: ('NNP',)",2
"words: ('U.S.',), tags: ('NNP', 'VBZ')",5
"words: ('the', 'U.S.'), tags: ('DT', 'NNP', 'VBZ')",5
"words: ('market', 'conditions'), tags: ('NN', 'NNS', 'VBP')",3
"words: ('that', 'it', 'has'), tags: ('IN', 'PRP', 'VBZ')",4
"words: ('to', 'have', 'been'), tags: ('TO', 'VB', 'VBN')",4
"words: ('have', 'been'), tags: ('VB', 'VBN', 'VBN')",3
"words: (), tags: ('VB', 'VBN', 'VBN')",3
"words: ('continue', 'to'), tags: ('VBP', 'TO')",5
"words: ('continue',), tags: ('VBP', 'TO')",5
"words: ('continue', 'to'), tags: ('VBP', 'TO', 'VB')",5
"words: (), tags: ('VBZ', 'RBS', 'JJ')",3
"words: ('recent', 'weeks'), tags: ('JJ', 'NNS')",5
"words: ('in', 'recent', 'weeks'), tags: ('IN', 'JJ', 'NNS')",3
"words: ('recent', 'weeks', ','), tags: ('JJ', 'NNS', ',')",4
"words: ('recent', 'weeks'), tags: ('JJ', 'NNS', ',')",4
"words: ('PREFIX_prep',), tags: ('NN',)",2
"words: ('said', 'they', 'were'), tags: ('VBD', 'PRP', 'VBD')",3
"words: ('PREFIX_Kell',), tags: ('NN',)",2
"words: ('SUFFIX_logg',), tags: ('NN',)",2
"words: ('executive', 'officer', ','), tags: ('JJ', 'NN', ',')",3
"words: ('executive', 'officer'), tags: ('JJ', 'NN', ',')",3
"words: ('PREFIX_fore',), tags: ('VBD',)",2
"words: ('SUFFIX_45.7',), tags: ('CD',)",2
"words: ('┻━┻', 'Sales', 'rose'), tags: ('┻━┻', 'NNS', 'VBD')",3
"words: ('Sales', 'rose'), tags: ('NNS', 'VBD', 'CD')",3
"words: ('in', 'the', 'latest'), tags: ('IN', 'DT', 'JJS')",3
"words: ('in', 'the'), tags: ('IN', 'DT', 'JJS')",6
"words: (), tags: ('VBZ', 'VBG', 'CD')",3
"words: ('PREFIX_repl',), tags: ('NN',)",3
"words: ('PREFIX_ment',), tags: ('VBN',)",2
"words: ('PREFIX_foll',), tags: ('JJ',)",4
"words: ('┻━┻', 'The', 'following'), tags: ('┻━┻', 'DT', 'JJ')",3
"words: ('PREFIX_Mark',), tags: ('NNPS',)",6
"words: ('SUFFIX_kets',), tags: ('NNPS',)",6
"words: ('Capital', 'Markets'), tags: ('NNP', 'NNPS')",6
"words: ('Capital',), tags: ('NNP', 'NNPS')",6
"words: ('PREFIX_Micr',), tags: ('NNPS',)",2
"words: ('Inc.', '--'), tags: ('NNP', ':')",6
"words: ('Inc.',), tags: ('NNP', ':')",6
"words: (), tags: ('NNP', ':', '$')",17
"words: ('PREFIX_subo',), tags: ('JJ',)",8
"words: ('subordinated', 'debentures', 'due'), tags: ('JJ', 'NNS', 'JJ')",3
"words: ('subordinated', 'debentures'), tags: ('JJ', 'NNS', 'JJ')",3
"words: ('PREFIX_1999',), tags: ('CD',)",4
"words: ('SUFFIX_1999',), tags: ('CD',)",4
"words: ('SUFFIX_4.90',), tags: ('CD',)",4
"words: ('PREFIX_7.51',), tags: ('CD',)",2
"words: ('SUFFIX_7.51',), tags: ('CD',)",2
"words: ('25', 'a'), tags: ('CD', 'DT', 'NN')",3
"words: ('closing',), tags: ('NN', 'NN')",5
"words: ('PREFIX_Rate',), tags: ('VBN',)",4
"words: ('┻━┻', '┻━┻', 'Rated'), tags: ('┻━┻', '┻━┻', 'VBN')",4
"words: ('┻━┻', 'Rated'), tags: ('┻━┻', 'VBN', 'JJ')",4
"words: ('the', 'issue', 'will'), tags: ('DT', 'NN', 'MD')",4
"words: ('the', 'issue'), tags: ('DT', 'NN', 'MD')",4
"words: ('issue', 'will', 'be'), tags: ('NN', 'MD', 'VB')",4
"words: ('issue', 'will'), tags: ('NN', 'MD', 'VB')",4
"words: ('be', 'sold', 'through'), tags: ('VB', 'VBN', 'IN')",4
"words: ('sold', 'through', 'underwriters'), tags: ('VBN', 'IN', 'NNS')",4
"words: ('through', 'underwriters', 'led'), tags: ('IN', 'NNS', 'VBN')",4
"words: ('through', 'underwriters'), tags: ('IN', 'NNS', 'VBN')",4
"words: ('underwriters', 'led', 'by'), tags: ('NNS', 'VBN', 'IN')",4
"words: ('underwriters', 'led'), tags: ('NNS', 'VBN', 'IN')",4
"words: ('Sachs', '&', 'Co'), tags: ('NNP', 'CC', 'NNP')",3
"words: ('Corp.', '--', '$'), tags: ('NNP', ':', '$')",3
"words: ('Corp.', '--'), tags: ('NNP', ':', '$')",3
"words: ('due', 'Nov.'), tags: ('JJ', 'NNP')",8
"words: ('Nov.', '1'), tags: ('NNP', 'CD')",5
"words: ('due', 'Nov.'), tags: ('JJ', 'NNP', 'CD')",8
"words: ('Nov.', '1', ','), tags: ('NNP', 'CD', ',')",4
"words: ('Nov.', '1'), tags: ('NNP', 'CD', ',')",4
"words: ('at', 'a', 'spread'), tags: ('IN', 'DT', 'NN')",3
"words: ('a', 'spread', 'of'), tags: ('DT', 'NN', 'IN')",3
"words: ('a', 'spread'), tags: ('DT', 'NN', 'IN')",3
"words: ('above', 'the', 'Treasury'), tags: ('IN', 'DT', 'NNP')",3
"words: ('above', 'the'), tags: ('IN', 'DT', 'NNP')",4
"words: ('Treasury', ""'s""), tags: ('NNP', 'POS')",6
"words: ('Treasury',), tags: ('NNP', 'POS')",6
"words: ('the', 'Treasury', ""'s""), tags: ('DT', 'NNP', 'POS')",4
"words: ('the', 'Treasury'), tags: ('DT', 'NNP', 'POS')",4
"words: ('PREFIX_10-y',), tags: ('JJ',)",2
"words: ('Treasury', ""'s""), tags: ('NNP', 'POS', 'JJ')",4
"words: ('note', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",3
"words: ('note', '.'), tags: ('NN', '.', '┬─┬')",3
"words: ('led', 'by', 'Merrill'), tags: ('VBN', 'IN', 'NNP')",3
"words: ('by', 'Merrill', 'Lynch'), tags: ('IN', 'NNP', 'NNP')",3
"words: ('by', 'Merrill'), tags: ('IN', 'NNP', 'NNP')",3
"words: ('Lynch', 'Capital', 'Markets'), tags: ('NNP', 'NNP', 'NNPS')",4
"words: ('Lynch', 'Capital'), tags: ('NNP', 'NNP', 'NNPS')",4
"words: ('Capital', 'Markets', '.'), tags: ('NNP', 'NNPS', '.')",4
"words: ('Capital', 'Markets'), tags: ('NNP', 'NNPS', '.')",4
"words: ('Markets', '.', '┬─┬'), tags: ('NNPS', '.', '┬─┬')",4
"words: ('Markets', '.'), tags: ('NNPS', '.', '┬─┬')",4
"words: ('-RRB-', '--'), tags: ('-RRB-', ':', 'CD')",5
"words: ('PREFIX_yen',), tags: ('NNS',)",108
"words: ('SUFFIX_yen',), tags: ('NNS',)",108
"words: ('yen',), tags: ('NNS',)",108
"words: ('billion', 'yen'), tags: ('CD', 'NNS')",86
"words: ('yen',), tags: ('NNS', 'IN')",31
"words: ('billion', 'yen'), tags: ('CD', 'NNS', 'IN')",26
"words: ('%', 'bonds'), tags: ('NN', 'NNS')",6
"words: ('bonds', 'due'), tags: ('NNS', 'JJ')",9
"words: ('bonds',), tags: ('NNS', 'JJ')",9
"words: ('%', 'bonds', 'due'), tags: ('NN', 'NNS', 'JJ')",6
"words: ('%', 'bonds'), tags: ('NN', 'NNS', 'JJ')",6
"words: ('bonds', 'due', 'Nov.'), tags: ('NNS', 'JJ', 'NNP')",5
"words: ('bonds', 'due'), tags: ('NNS', 'JJ', 'NNP')",8
"words: (',', '1992'), tags: (',', 'CD')",5
"words: ('17', ','), tags: ('CD', ',', 'CD')",3
"words: (',', '1992', ','), tags: (',', 'CD', ',')",5
"words: (',', '1992'), tags: (',', 'CD', ',')",5
"words: ('priced', 'at', '101'), tags: ('VBN', 'IN', 'CD')",4
"words: ('at', '101'), tags: ('IN', 'CD', 'CD')",4
"words: ('%', 'less', 'full'), tags: ('NN', 'CC', 'JJ')",4
"words: ('%', 'less'), tags: ('NN', 'CC', 'JJ')",4
"words: ('less', 'full', 'fees'), tags: ('CC', 'JJ', 'NNS')",4
"words: ('less', 'full'), tags: ('CC', 'JJ', 'NNS')",4
"words: ('full', 'fees', ','), tags: ('JJ', 'NNS', ',')",4
"words: ('full', 'fees'), tags: ('JJ', 'NNS', ',')",4
"words: ('fees', ',', 'via'), tags: ('NNS', ',', 'IN')",4
"words: ('fees', ','), tags: ('NNS', ',', 'IN')",4
"words: ('PREFIX_LTCB',), tags: ('NNP',)",2
"words: ('SUFFIX_LTCB',), tags: ('NNP',)",2
"words: ('International', 'Ltd', '.'), tags: ('NNP', 'NNP', '.')",4
"words: ('International', 'Ltd'), tags: ('NNP', 'NNP', '.')",4
"words: ('PREFIX_Kual',), tags: ('NNP',)",2
"words: ('SUFFIX_uala',), tags: ('NNP',)",2
"words: ('PREFIX_Lump',), tags: ('NNP',)",2
"words: ('SUFFIX_mpur',), tags: ('NNP',)",2
"words: ('exchanges',), tags: ('NNS', 'VBP')",7
"words: ('PREFIX_brac',), tags: ('VBG',)",2
"words: ('exchanges', 'are'), tags: ('NNS', 'VBP', 'VBG')",3
"words: ('PREFIX_turb',), tags: ('JJ',)",2
"words: ('PREFIX_sepa',), tags: ('NN',)",2
"words: ('PREFIX_Mala',), tags: ('JJ',)",2
"words: ('SUFFIX_Daim',), tags: ('NNP',)",2
"words: ('1990',), tags: ('CD', 'IN')",5
"words: ('PREFIX_link',), tags: ('NNS',)",3
"words: ('SUFFIX_inks',), tags: ('NNS',)",2
"words: ('analysts', 'say', '.'), tags: ('NNS', 'VBP', '.')",3
"words: ('analysts', 'say'), tags: ('NNS', 'VBP', '.')",3
"words: ('SUFFIX_ared',), tags: ('JJ',)",3
"words: ('PREFIX_lire',), tags: ('NNS',)",10
"words: ('SUFFIX_lire',), tags: ('NNS',)",10
"words: ('lire',), tags: ('NNS',)",10
"words: ('trillion', 'lire'), tags: ('CD', 'NNS')",8
"words: ('trillion',), tags: ('CD', 'NNS')",14
"words: ('billion', '-RRB-', 'in'), tags: ('CD', '-RRB-', 'IN')",3
"words: ('earlier', ',', 'the'), tags: ('RBR', ',', 'DT')",3
"words: ('earlier', ','), tags: ('RBR', ',', 'DT')",3
"words: ('PREFIX_Ista',), tags: ('NNP',)",2
"words: ('PREFIX_14.9',), tags: ('CD',)",2
"words: (',', 'while', 'exports'), tags: (',', 'IN', 'NNS')",3
"words: ('18', '%'), tags: ('CD', 'NN')",5
"words: ('18',), tags: ('CD', 'NN')",5
"words: ('18', '%', 'to'), tags: ('CD', 'NN', 'TO')",3
"words: ('18', '%'), tags: ('CD', 'NN', 'TO')",3
"words: ('insurance', 'and'), tags: ('NN', 'CC', 'NN')",3
"words: ('Spain', ""'s""), tags: ('NNP', 'POS', 'JJ')",3
"words: ('SUFFIX_nco',), tags: ('NNP',)",16
"words: ('SUFFIX_anco',), tags: ('NNP',)",14
"words: ('Banco',), tags: ('NNP',)",14
"words: ('PREFIX_Ext',), tags: ('NNP',)",13
"words: ('PREFIX_Exte',), tags: ('NNP',)",13
"words: ('Exterior',), tags: ('NNP',)",13
"words: ('Banco', 'Exterior'), tags: ('NNP', 'NNP')",13
"words: ('Banco',), tags: ('NNP', 'NNP')",14
"words: (',', 'Banco', 'Exterior'), tags: (',', 'NNP', 'NNP')",3
"words: (',', 'Banco'), tags: (',', 'NNP', 'NNP')",3
"words: (), tags: ('NNP', 'FW')",5
"words: (), tags: ('NNP', 'NNP', 'FW')",4
"words: (), tags: ('NNP', 'FW', 'NNP')",4
"words: ('is', 'seeking', 'to'), tags: ('VBZ', 'VBG', 'TO')",3
"words: ('is', 'seeking'), tags: ('VBZ', 'VBG', 'TO')",3
"words: ('the', 'Bank', 'of'), tags: ('DT', 'NNP', 'IN')",6
"words: ('PREFIX_Span',), tags: ('JJ',)",5
"words: ('Spanish', 'stock', 'exchanges'), tags: ('JJ', 'NN', 'NNS')",3
"words: ('Spanish', 'stock'), tags: ('JJ', 'NN', 'NNS')",3
"words: ('exchanges', '.'), tags: ('NNS', '.')",5
"words: ('exchanges',), tags: ('NNS', '.')",5
"words: ('exchanges', '.', '┬─┬'), tags: ('NNS', '.', '┬─┬')",4
"words: ('exchanges', '.'), tags: ('NNS', '.', '┬─┬')",4
"words: ('SUFFIX_rned',), tags: ('JJ',)",6
"words: ('analysts', 'are'), tags: ('NNS', 'VBP', 'JJ')",3
"words: ('and', 'financial'), tags: ('CC', 'JJ', 'NNS')",3
"words: (), tags: ('JJ', ',', 'NNS')",4
"words: ('PREFIX_dism',), tags: ('VB',)",2
"words: ('a', 'lot', 'to'), tags: ('DT', 'NN', 'TO')",3
"words: ('a', 'lot'), tags: ('DT', 'NN', 'TO')",3
"words: ('lot', 'to'), tags: ('NN', 'TO', 'VB')",3
"words: ('Mr.', 'Luzon'), tags: ('NNP', 'NNP')",6
"words: ('they', 'are'), tags: ('PRP', 'VBP', 'VBG')",4
"words: ('Mr.', 'Luzon'), tags: ('NNP', 'NNP', 'VBZ')",3
"words: ('Banco', 'Exterior', 'was'), tags: ('NNP', 'NNP', 'VBD')",3
"words: ('Banco', 'Exterior'), tags: ('NNP', 'NNP', 'VBD')",3
"words: ('PREFIX_libe',), tags: ('VBN',)",2
"words: ('PREFIX_mid-',), tags: ('NNS',)",2
"words: ('PREFIX_Lati',), tags: ('NNP',)",2
"words: ('SUFFIX_atin',), tags: ('NNP',)",2
"words: ('markets', 'in'), tags: ('NNS', 'IN', 'NNP')",3
"words: ('the', 'volume', 'of'), tags: ('DT', 'NN', 'IN')",3
"words: ('the', 'volume'), tags: ('DT', 'NN', 'IN')",3
"words: ('The', 'other', 'two'), tags: ('DT', 'JJ', 'CD')",3
"words: ('The', 'other'), tags: ('DT', 'JJ', 'CD')",3
"words: (), tags: (':', 'JJ', 'NN')",4
"words: ('to', 'face'), tags: ('TO', 'VB', 'DT')",3
"words: ('or', 'the'), tags: ('CC', 'DT', 'NN')",4
"words: ('PREFIX_intr',), tags: ('VB',)",4
"words: ('PREFIX_inno',), tags: ('JJ',)",2
"words: ('to', 'introduce'), tags: ('TO', 'VB', 'JJ')",3
"words: (""'s"", 'first'), tags: ('POS', 'JJ', 'NN')",3
"words: ('says', 'it'), tags: ('VBZ', 'PRP', 'MD')",3
"words: ('PREFIX_trim',), tags: ('VB',)",2
"words: ('SUFFIX_trim',), tags: ('VB',)",2
"words: ('this', 'year'), tags: ('DT', 'NN', 'VBD')",3
"words: ('PREFIX_offs',), tags: ('VBN',)",2
"words: ('SUFFIX_fset',), tags: ('VBN',)",2
"words: ('PREFIX_exce',), tags: ('NN',)",4
"words: ('analysts', 'say', 'the'), tags: ('NNS', 'VBP', 'DT')",3
"words: ('analysts', 'say'), tags: ('NNS', 'VBP', 'DT')",4
"words: ('ahead', '.', '┬─┬'), tags: ('RB', '.', '┬─┬')",3
"words: ('ahead', '.'), tags: ('RB', '.', '┬─┬')",3
"words: ('PREFIX_Port',), tags: ('NNP',)",3
"words: ('SUFFIX_ugal',), tags: ('NNP',)",2
"words: ('before', 'the'), tags: ('IN', 'DT', 'CD')",3
"words: ('capital', 'market'), tags: ('NN', 'NN')",7
"words: ('division',), tags: ('NN', 'IN')",5
"words: ('PREFIX_bett',), tags: ('RBR',)",5
"words: ('SUFFIX_tter',), tags: ('RBR',)",5
"words: ('┻━┻', 'GM'), tags: ('┻━┻', 'NNP')",6
"words: ('┻━┻', '┻━┻', 'GM'), tags: ('┻━┻', '┻━┻', 'NNP')",6
"words: ('┻━┻', 'GM'), tags: ('┻━┻', 'NNP', 'VBD')",3
"words: ('Mr.', 'Pearce'), tags: ('NNP', 'NNP')",6
"words: ('Mr.', 'Pearce'), tags: ('NNP', 'NNP', 'VBZ')",4
"words: ('┻━┻', 'Mr.', 'Pearce'), tags: ('┻━┻', 'NNP', 'NNP')",4
"words: ('with', 'GM'), tags: ('IN', 'NNP')",5
"words: (), tags: ('VBZ', 'VBG', 'NNP')",4
"words: ('resulting', 'from'), tags: ('VBG', 'IN', 'DT')",3
"words: ('been', 'working'), tags: ('VBN', 'VBG', 'IN')",3
"words: ('--', 'the'), tags: (':', 'DT', 'NN')",4
"words: ('PREFIX_vehi',), tags: ('NN',)",3
"words: ('to', 'do', 'with'), tags: ('TO', 'VB', 'IN')",3
"words: ('to', 'do'), tags: ('TO', 'VB', 'IN')",3
"words: ('SUFFIX_lity',), tags: ('JJ',)",3
"words: (), tags: (':', 'VBG', 'JJ')",3
"words: ('SUFFIX_ving',), tags: ('NN',)",3
"words: ('PREFIX_Syra',), tags: ('NNP',)",2
"words: ('SUFFIX_cuse',), tags: ('NNP',)",2
"words: ('┻━┻', '┻━┻', 'David'), tags: ('┻━┻', '┻━┻', 'NNP')",3
"words: ('┻━┻', 'David'), tags: ('┻━┻', 'NNP', 'NNP')",3
"words: (), tags: ('NNS', 'RB', 'VBZ')",3
"words: ('PREFIX_barg',), tags: ('NNS',)",2
"words: ('PREFIX_cove',), tags: ('VBD',)",2
"words: ('PREFIX_felo',), tags: ('NN',)",2
"words: ('about', '15', '%'), tags: ('RB', 'CD', 'NN')",3
"words: ('about', '15'), tags: ('RB', 'CD', 'NN')",3
"words: ('15', '%'), tags: ('CD', 'NN', 'IN')",7
"words: ('PREFIX_char',), tags: ('VBN',)",6
"words: ('charged',), tags: ('VBN', 'IN')",6
"words: ('all', 'U.S.'), tags: ('DT', 'NNP', 'NNS')",3
"words: (), tags: ('VBN', 'VBD')",7
"words: ('100,000',), tags: ('CD', 'NNS')",5
"words: ('for', 'every', '100,000'), tags: ('IN', 'DT', 'CD')",3
"words: ('every', '100,000', 'adults'), tags: ('DT', 'CD', 'NNS')",3
"words: ('every', '100,000'), tags: ('DT', 'CD', 'NNS')",3
"words: ('U.S.', 'attorney'), tags: ('NNP', 'NN')",5
"words: ('PREFIX_aver',), tags: ('VBD',)",2
"words: ('U.S.', 'attorney'), tags: ('NNP', 'NN', 'VBD')",3
"words: ('an', 'average', 'of'), tags: ('DT', 'NN', 'IN')",4
"words: ('an', 'average'), tags: ('DT', 'NN', 'IN')",4
"words: ('PREFIX_data',), tags: ('NN',)",6
"words: ('SUFFIX_data',), tags: ('NN',)",6
"words: ('PREFIX_inqu',), tags: ('NNS',)",2
"words: ('PREFIX_dism',), tags: ('NN',)",3
"words: ('SUFFIX_ssal',), tags: ('NN',)",3
"words: ('PREFIX_kidn',), tags: ('VBN',)",2
"words: ('PREFIX_lady',), tags: ('NN',)",2
"words: ('SUFFIX_lady',), tags: ('NN',)",2
"words: ('PREFIX_abdu',), tags: ('NN',)",3
"words: ('SUFFIX_cted',), tags: ('NN',)",2
"words: ('SUFFIX_rcos',), tags: ('NNP',)",7
"words: ('Mrs.', 'Marcos'), tags: ('NNP', 'NNP')",5
"words: ('PREFIX_embe',), tags: ('VBG',)",2
"words: ('PREFIX_brou',), tags: ('VBN',)",4
"words: ('PREFIX_hosp',), tags: ('NN',)",2
"words: ('PREFIX_Lawy',), tags: ('NNP',)",2
"words: ('PREFIX_juri',), tags: ('NN',)",2
"words: ('PREFIX_Cret',), tags: ('NNP',)",2
"words: ('SUFFIX_rete',), tags: ('NNP',)",2
"words: ('PREFIX_Kosk',), tags: ('NNP',)",3
"words: ('SUFFIX_otas',), tags: ('NNP',)",3
"words: ('PREFIX_forg',), tags: ('VBN',)",2
"words: ('SUFFIX_rips',), tags: ('NNS',)",2
"words: ('PREFIX_gues',), tags: ('NN',)",2
"words: ('PREFIX_viol',), tags: ('VBD',)",2
"words: (), tags: ('FW', 'FW', 'NN')",3
"words: ('PREFIX_volu',), tags: ('JJ',)",4
"words: ('PREFIX_bono',), tags: ('FW',)",4
"words: ('SUFFIX_bono',), tags: ('FW',)",4
"words: ('give', 'the'), tags: ('VB', 'DT', 'NN')",4
"words: ('PREFIX_fail',), tags: ('NN',)",2
"words: ('SUFFIX_lure',), tags: ('NN',)",3
"words: ('PREFIX_fear',), tags: ('VBP',)",4
"words: ('SUFFIX_fear',), tags: ('VBP',)",4
"words: ('PREFIX_impo',), tags: ('VB',)",2
"words: ('SUFFIX_stin',), tags: ('NNP',)",2
"words: ('PREFIX_head',), tags: ('VBD',)",2
"words: ('SUFFIX_kson',), tags: ('NNP',)",3
"words: ('SUFFIX_lker',), tags: ('NNP',)",3
"words: ('Jackson', '&', 'Walker'), tags: ('NNP', 'CC', 'NNP')",3
"words: ('Jackson', '&'), tags: ('NNP', 'CC', 'NNP')",3
"words: ('SUFFIX_tson',), tags: ('NNP',)",2
"words: ('PREFIX_Scof',), tags: ('NNP',)",2
"words: ('they', 'have'), tags: ('PRP', 'VBP', 'VBN')",3
"words: ('PREFIX_merg',), tags: ('VB',)",3
"words: ('among', 'the'), tags: ('IN', 'DT', 'CD')",3
"words: ('PREFIX_Fort',), tags: ('NNP',)",3
"words: ('SUFFIX_Fort',), tags: ('NNP',)",2
"words: ('PREFIX_Wort',), tags: ('NNP',)",2
"words: ('PREFIX_Orle',), tags: ('NNP',)",2
"words: ('SUFFIX_eans',), tags: ('NNP',)",2
"words: (), tags: ('NN', 'POS', 'CD')",3
"words: (), tags: ('POS', 'CD', 'NNS')",3
"words: ('PREFIX_carr',), tags: ('VB',)",2
"words: ('SUFFIX_arry',), tags: ('VB',)",2
"words: ('PREFIX_fals',), tags: ('JJ',)",3
"words: ('SUFFIX_alse',), tags: ('JJ',)",3
"words: ('SUFFIX_nute',), tags: ('JJ',)",2
"words: (), tags: ('JJS', 'NNS', 'NN')",3
"words: ('PREFIX_stoc',), tags: ('VB',)",2
"words: ('PREFIX_lots',), tags: ('NNS',)",3
"words: ('SUFFIX_lots',), tags: ('NNS',)",3
"words: ('PREFIX_Tonk',), tags: ('NNP',)",5
"words: ('SUFFIX_nkin',), tags: ('NNP',)",5
"words: ('PREFIX_brea',), tags: ('VBG',)",2
"words: ('average', 'of'), tags: ('NN', 'IN', 'CD')",3
"words: (), tags: ('VBD', 'NNS', 'MD')",3
"words: ('getting', 'a'), tags: ('VBG', 'DT', 'JJ')",3
"words: ('PREFIX_redu',), tags: ('JJ',)",3
"words: ('SUFFIX_uced',), tags: ('JJ',)",3
"words: (), tags: ('VBD', 'VBG', 'NNS')",4
"words: ('PREFIX_Chry',), tags: ('NNP',)",2
"words: ('SUFFIX_sler',), tags: ('NNP',)",2
"words: ('PREFIX_neat',), tags: ('JJ',)",2
"words: ('SUFFIX_neat',), tags: ('JJ',)",2
"words: ('Southern', 'Co.'), tags: ('NNP', 'NNP')",8
"words: ('Gulf', 'Power'), tags: ('NNP', 'NNP')",13
"words: ('PREFIX_ille',), tags: ('RB',)",2
"words: ('PREFIX_stee',), tags: ('VBD',)",2
"words: ('and', 'federal', 'prosecutors'), tags: ('CC', 'JJ', 'NNS')",3
"words: ('and', 'federal'), tags: ('CC', 'JJ', 'NNS')",3
"words: ('grand', 'jury', 'has'), tags: ('JJ', 'NN', 'VBZ')",3
"words: ('grand', 'jury'), tags: ('JJ', 'NN', 'VBZ')",3
"words: ('PREFIX_evad',), tags: ('VB',)",2
"words: ('SUFFIX_vade',), tags: ('VB',)",2
"words: ('PREFIX_Util',), tags: ('NNP',)",2
"words: ('SUFFIX_lity',), tags: ('NNP',)",2
"words: ('would', 'plead', 'guilty'), tags: ('MD', 'VB', 'JJ')",3
"words: ('would', 'plead'), tags: ('MD', 'VB', 'JJ')",3
"words: ('PREFIX_fine',), tags: ('NNS',)",2
"words: ('PREFIX_vend',), tags: ('NN',)",3
"words: ('PREFIX_Addi',), tags: ('NNP',)",3
"words: (',', 'chief'), tags: (',', 'JJ')",6
"words: (',', 'chief'), tags: (',', 'JJ', 'JJ')",3
"words: ('PREFIX_Hort',), tags: ('NNP',)",2
"words: ('April', '.', '┬─┬'), tags: ('NNP', '.', '┬─┬')",3
"words: ('April', '.'), tags: ('NNP', '.', '┬─┬')",3
"words: ('SUFFIX_udit',), tags: ('NN',)",5
"words: ('PREFIX_fund',), tags: ('VB',)",3
"words: ('SUFFIX_fund',), tags: ('VB',)",3
"words: ('PREFIX_caus',), tags: ('NNS',)",2
"words: ('more', 'than'), tags: ('RBR', 'IN', 'CD')",3
"words: ('PREFIX_Wild',), tags: ('NNP',)",2
"words: ('SUFFIX_life',), tags: ('NNP',)",2
"words: ('group', 'has'), tags: ('NN', 'VBZ', 'VBN')",3
"words: ('PREFIX_Vald',), tags: ('NNP',)",2
